image_name, car_x, car_y, car_w, car_h, road_x, road_y, road_w, road_h
frame_899.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_900.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_901.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_902.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_903.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_904.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_905.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_906.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_907.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_908.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_909.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_910.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_911.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_912.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_913.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_914.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_915.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_916.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_917.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_918.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_919.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_920.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_921.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_922.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_923.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_924.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_925.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_926.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_927.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_928.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_929.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_930.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_931.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_932.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_933.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_934.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_935.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_936.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_937.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_938.png, 46, 67, 4, 10, 37, 0, 21, 84
frame_939.png, 46, 67, 4, 10, 36, 0, 22, 84
frame_940.png, 46, 67, 4, 10, 34, 0, 24, 84
frame_941.png, 46, 67, 4, 10, 0, 0, 58, 84
frame_942.png, 46, 67, 4, 10, 0, 0, 59, 84
frame_943.png, 46, 67, 4, 10, 0, 0, 59, 84
frame_944.png, 46, 67, 4, 10, 0, 0, 61, 84
frame_945.png, 46, 67, 4, 10, 0, 0, 62, 84
frame_946.png, 46, 67, 4, 10, 0, 0, 65, 84
frame_947.png, 46, 67, 4, 10, 0, 0, 67, 84
frame_948.png, 46, 67, 4, 10, 0, 0, 70, 84
frame_949.png, 46, 67, 4, 10, 0, 0, 72, 84
frame_950.png, 46, 67, 4, 10, 0, 0, 75, 84
frame_951.png, 46, 67, 4, 10, 0, 0, 78, 84
frame_952.png, 46, 67, 4, 10, 0, 0, 80, 84
frame_953.png, 46, 67, 4, 10, 0, 0, 82, 84
frame_954.png, 46, 67, 4, 10, 0, 0, 84, 84
frame_955.png, 46, 67, 4, 10, 0, 0, 86, 84
frame_956.png, 46, 67, 4, 10, 6, 0, 82, 84
frame_957.png, 46, 67, 4, 10, 7, 0, 81, 84
frame_958.png, 46, 67, 4, 10, 6, 0, 83, 84
frame_959.png, 46, 67, 4, 10, 4, 0, 85, 84
frame_960.png, 46, 67, 4, 10, 0, 0, 89, 84
frame_961.png, 46, 67, 4, 10, 0, 0, 89, 84
frame_962.png, 46, 67, 4, 10, 0, 0, 90, 84
frame_963.png, 46, 67, 4, 10, 0, 0, 90, 84
frame_964.png, 46, 67, 4, 10, 0, 0, 90, 84
frame_965.png, 46, 67, 4, 10, 0, 0, 90, 84
frame_966.png, 46, 67, 4, 10, 0, 0, 90, 84
frame_967.png, 46, 67, 4, 10, 0, 0, 91, 84
frame_968.png, 46, 67, 4, 10, 0, 0, 91, 84
frame_969.png, 46, 67, 4, 10, 0, 0, 91, 84
frame_970.png, 46, 67, 4, 10, 0, 0, 91, 84
frame_971.png, 46, 67, 4, 10, 0, 0, 91, 84
frame_972.png, 46, 67, 4, 10, 0, 0, 91, 84
frame_973.png, 46, 67, 4, 10, 0, 0, 91, 84
frame_974.png, 46, 67, 4, 10, 0, 0, 91, 84
frame_975.png, 46, 67, 4, 10, 0, 0, 90, 84
frame_976.png, 46, 67, 4, 10, 0, 0, 90, 84
frame_977.png, 46, 67, 4, 10, 0, 0, 90, 84
frame_978.png, 46, 67, 4, 10, 0, 0, 89, 84
frame_979.png, 46, 67, 4, 10, 0, 0, 88, 84
frame_980.png, 46, 67, 4, 10, 0, 0, 87, 84
frame_981.png, 46, 67, 4, 10, 0, 0, 86, 84
frame_982.png, 46, 67, 4, 10, 3, 0, 81, 84
frame_983.png, 46, 67, 4, 10, 4, 0, 78, 84
frame_984.png, 46, 67, 4, 10, 5, 0, 75, 84
frame_985.png, 46, 67, 4, 10, 7, 0, 71, 84
frame_986.png, 46, 67, 4, 10, 9, 0, 67, 84
frame_987.png, 46, 67, 4, 10, 10, 0, 65, 84
frame_988.png, 46, 67, 4, 10, 12, 0, 61, 84
frame_989.png, 46, 67, 4, 10, 14, 0, 57, 84
frame_990.png, 46, 67, 4, 10, 16, 0, 54, 84
frame_991.png, 46, 67, 4, 10, 17, 0, 51, 84
frame_992.png, 46, 67, 4, 10, 19, 0, 48, 84
frame_993.png, 46, 67, 4, 10, 21, 0, 45, 84
frame_994.png, 46, 67, 4, 10, 23, 0, 42, 84
frame_995.png, 46, 67, 4, 10, 24, 0, 40, 84
frame_996.png, 46, 67, 4, 10, 26, 0, 37, 84
frame_997.png, 46, 67, 4, 10, 27, 0, 35, 84
frame_998.png, 46, 67, 4, 10, 29, 0, 33, 84
frame_999.png, 46, 67, 4, 10, 30, 0, 31, 84
